FID;FID_dai_lo;ID;INFO;UNSICHER;OLD;FID_phucso;ID_1;INFO_1;UNSICHER_1;OLD_1;FID_dong_g;ID_12;INFO_12;OLD_12;UNSICHER_2;FID_namgia;ID_12_13;INFO_12_13;UNSICHER_3;OLD_12_13;BUFF_DIST;area;ORIG_FID;TPFID;soil1;waterriver;VGTB_LandC;Topographi;litho1;fill_dgmq3;curvature;aspect;dgm_slope1;NEAR_FID;NEAR_DIST;curv_pln;curv_profi;longitude;latitude;is_ls
467;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;467;467;3;60;5;4,2565899;3;646,1770020;0,8985190;61,9558983;32,5992012;4132;3,225129297200000;0,5760240;-0,3224950;767112,0000000;1759400,0000000;1
468;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;468;468;3;60;3;5,6954398;3;619,7579956;-1,2152400;21,6473007;11,0712004;29;4,452749562990000;-0,1036250;1,1116101;767073,0000000;1759600,0000000;1
469;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;469;469;3;60;3;6,0636802;3;619,1610107;-1,7934600;57,5223007;12,5910997;4132;1,085586470350000;-0,2423010;1,5511600;766986,0000000;1759680,0000000;1
470;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;470;470;3;90;2;4,5834198;3;635,8889771;1,9644001;219,2619934;24,8623009;41;4,432514542150000;1,4638700;-0,5005380;768470,0000000;1761000,0000000;1
471;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;471;471;3;60;2;4,5216098;3;624,9530029;1,1354600;131,1119995;31,6392002;41;2,670818272230000;0,8084560;-0,3270090;768604,0000000;1761060,0000000;1
472;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;472;472;3;30;2;5,2859702;3;600,0490112;-1,9849499;189,9660034;16,7646999;41;0,647047014157000;-0,0000000;1,9849499;768917,0000000;1761110,0000000;1
473;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;473;473;3;60;2;4,9294100;3;606,4559937;-1,3960900;201,5399933;24,3560009;4203;2,743953172130000;0,1925050;1,5886000;768846,0000000;1761130,0000000;1
474;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;474;474;3;99;5;4,5002499;3;621,9279785;0,6273670;176,4309998;27,7080994;41;1,327204789940000;-0,3740490;-1,0014200;769100,0000000;1761150,0000000;1
475;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;475;475;3;99;2;5,6171298;3;637,0620117;0,1820070;216,5310059;13,2091999;4203;0,566909922209000;0,0277442;-0,1542630;768358,0000000;1761140,0000000;1
476;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;476;476;3;60;2;5,2672801;3;609,1710205;-1,3312600;69,4016037;26,2369995;4545;4,760206663070000;0,1157890;1,4470500;766893,0000000;1761230,0000000;1
477;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;477;477;3;99;2;4,6383901;3;646,6680298;0,3795640;176,7429962;26,5196991;4203;0,720471018613000;0,0069420;-0,3726220;768049,0000000;1761280,0000000;1
478;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;478;478;3;99;3;4,5742102;3;636,5939941;-0,0179104;209,5559998;28,4913006;41;3,852857998740000;0,2573540;0,2752650;767960,0000000;1761290,0000000;1
479;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;479;479;3;99;2;4,5372300;3;640,3129883;-0,0601739;220,9530029;28,2546997;41;1,538883167910000;0,1645500;0,2247240;767912,0000000;1761320,0000000;1
480;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;480;480;3;99;2;4,8836098;3;645,4219971;-0,0344510;130,1629944;20,8754997;41;5,928677406980000;0,1934880;0,2279390;767805,0000000;1761330,0000000;1
481;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;481;481;3;99;2;4,5690498;3;657,8040161;0,0531752;173,4019928;28,1476994;41;2,262102103480000;0,7339990;0,6808240;767621,0000000;1761340,0000000;1
482;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;482;482;3;99;2;4,8375201;3;652,1060181;-0,5123090;190,5140076;28,4449997;4133;5,082658450500000;-0,4928770;0,0194322;767708,0000000;1761330,0000000;1
483;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;483;483;3;60;3;4,9594202;3;628,0219727;-0,5924340;74,3434982;22,3714008;29;2,267654326470000;-0,0701592;0,5222750;766816,0000000;1761310,0000000;1
484;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;484;484;3;60;5;5,2320700;3;622,2020264;-0,1792530;70,7802963;22,8666000;4203;2,971059925970000;0,5489580;0,7282110;769719,0000000;1761470,0000000;1
485;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;485;485;3;60;2;4,7902498;3;619,9550171;-1,2952700;42,6026993;17,3628006;4203;4,340405599910000;-0,0169226;1,2783500;769576,0000000;1761630,0000000;1
486;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;486;486;3;60;2;5,3675799;3;618,5059814;-2,4312899;4,0473499;17,4370003;4203;2,972448145180000;-0,4812000;1,9500901;769474,0000000;1761670,0000000;1
487;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;487;487;3;90;5;4,4650602;3;652,8969727;-0,5028350;205,4559937;31,1296005;41;0,905108549179000;-0,1512100;0,3516250;769668,0000000;1761740,0000000;1
488;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;488;488;3;99;3;4,3269901;3;652,9030151;-0,6243630;134,1970062;31,9993000;4204;3,191003764500000;0,2492270;0,8735900;769773,0000000;1761760,0000000;1
489;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;489;489;3;90;1;4,6276202;3;656,6019897;-0,2195710;198,8679962;28,9729996;41;2,082026336800000;-0,0383339;0,1812370;769585,0000000;1761770,0000000;1
490;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;490;490;3;90;3;4,5058298;3;645,6010132;1,6418800;285,8349915;29,2311993;41;1,245848589000000;0,7207500;-0,9211290;769522,0000000;1761840,0000000;1
491;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;491;491;4;60;2;6,5933700;3;617,9140015;-0,1270140;1,0407300;2,4973700;29;0,953073066920000;0,0022846;0,1292990;766059,0000000;1761830,0000000;1
492;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;492;492;3;99;2;5,0821500;3;666,5930176;-0,8703000;117,0220032;23,8738995;4204;0,009855796745310;-0,7569830;0,1133170;769808,0000000;1761910,0000000;1
493;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;493;493;3;99;2;5,4089098;3;623,2000122;-2,5556400;310,7569885;26,0751991;41;1,355048149940000;-0,7133230;1,8423100;769572,0000000;1761930,0000000;1
494;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;494;494;3;30;5;5,6669202;3;617,7550049;-1,4428999;174,3780060;5,8513098;41;3,766866080760000;-1,3409300;0,1019760;769483,0000000;1761960,0000000;1
495;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;495;495;3;99;2;4,6147599;3;691,9060059;-0,4212780;158,8619995;23,8787994;41;7,126125803830000;0,6761550;1,0974300;769866,0000000;1761990,0000000;1
496;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;496;496;3;99;5;5,7685399;3;688,7290039;-1,0756800;135,9510040;22,9321003;41;1,127612929120000;0,2473630;1,3230400;769956,0000000;1762050,0000000;1
497;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;497;497;3;99;2;4,9268799;3;696,2470093;-0,5314060;128,0740051;8,8192301;4204;3,546467976740000;0,3555140;0,8869200;770158,0000000;1762060,0000000;1
498;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;498;498;3;99;5;4,6581998;3;693,0410156;0,1387460;110,0979996;26,1156006;41;2,087454069480000;0,1213570;-0,0173895;770203,0000000;1762090,0000000;1
499;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;499;499;3;99;2;6,0720301;3;687,7399902;-0,6882460;117,8099976;10,1106997;41;0,873607480708000;0,2957630;0,9840090;769993,0000000;1762090,0000000;1
500;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;500;500;2;90;2;7,1329799;3;498,3349915;-1,6107000;354,9060059;13,3501997;4;0,141553907240000;-0,1290550;1,4816400;780823,0000000;1762230,0000000;1
501;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;501;501;3;90;2;6,7495499;3;503,9710083;-1,3416800;335,2229919;20,8271008;4;4,195318410900000;-0,3030410;1,0386400;780872,0000000;1762240,0000000;1
502;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;502;502;3;90;5;6,2435298;3;619,8480225;-1,1317300;296,0469971;9,5922003;29;0,611837552417000;-0,1450850;0,9866430;766008,0000000;1762070,0000000;1
503;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;503;503;3;99;2;4,3972602;3;704,6450195;-0,1943290;107,3209991;30,6823997;4204;6,831828645380000;0,2125560;0,4068850;770201,0000000;1762150,0000000;1
504;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;504;504;3;60;2;7,4186502;3;497,8039856;-1,5974801;324,6570129;10,8730001;4;0,541638515297000;-0,2523760;1,3451000;780948,0000000;1762290,0000000;1
505;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;505;505;3;99;2;6,3388200;3;619,3590088;-0,6936510;340,7850037;7,0584898;29;0,215735358257000;0,0262120;0,7198630;766098,0000000;1762150,0000000;1
506;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;506;506;3;90;5;7,6320200;3;497,8039856;-1,5710599;61,0598984;10,2757998;4;2,976219456230000;-0,2114690;1,3595901;780609,0000000;1762400,0000000;1
507;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;507;507;3;60;2;8,1983900;3;497,8219910;-0,0499912;318,0599976;3,2901499;4019;2,783856545720000;0,0039402;0,0539313;781099,0000000;1762410,0000000;1
508;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;508;508;2;60;2;7,1988301;3;498,2730103;-3,4353600;334,3299866;23,7609997;4;0,741085591754000;-0,5479330;2,8874199;781162,0000000;1762430,0000000;1
509;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;509;509;3;99;2;5,2051101;3;698,2230225;-2,2731099;141,6479950;19,1396999;4204;13,510228188499999;-1,1827700;1,0903400;770184,0000000;1762280,0000000;1
510;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;510;510;3;60;2;7,7748599;3;497,8039856;-0,2979020;47,8415985;5,4616098;4;3,278756373370000;0,1892920;0,4871940;780568,0000000;1762440,0000000;1
511;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;511;511;2;60;1;6,7673302;3;507,8770142;-0,4637690;334,0069885;24,3360996;4019;0,433983827342000;0,1648890;0,6286570;781284,0000000;1762490,0000000;1
512;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;512;512;2;90;5;6,7172499;3;506,5669861;-0,7010120;57,3599014;23,9270992;4;2,229983327790000;0,2908090;0,9918220;780501,0000000;1762540,0000000;1
513;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;513;513;3;99;2;4,3662300;3;642,9829712;1,3961101;186,3569946;30,0678005;41;0,773942113645000;1,0694000;-0,3267140;770590,0000000;1762480,0000000;1
514;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;514;514;2;60;2;7,4212098;3;497,7990112;-1,8940600;358,7810059;13,7812004;4;1,807780757030000;-0,0028670;1,8911901;781767,0000000;1762630,0000000;1
515;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;515;515;3;99;5;4,6960702;3;635,9470215;-1,0675300;118,5110016;27,7021999;4204;0,701923831073000;-0,2253850;0,8421410;770662,0000000;1762520,0000000;1
516;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;516;516;3;99;2;5,0994802;3;714,2249756;-2,5807400;35,7036018;29,2791004;4204;4,476694183930000;-1,6833100;0,8974280;769961,0000000;1762550,0000000;1
517;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;517;517;3;99;2;4,6796398;3;656,2680054;-0,4790920;176,8399963;32,7678986;4204;1,630981360580000;-0,1845410;0,2945510;770425,0000000;1762560,0000000;1
518;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;518;518;3;99;2;4,7122402;3;617,5319824;-1,3810000;169,8430023;32,0196991;41;3,092633377560000;-0,6849750;0,6960270;770842,0000000;1762560,0000000;1
519;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;519;519;3;99;3;4,6543298;3;648,3549805;1,4139400;165,5590057;32,1332016;41;1,103925964740000;0,0429573;-1,3709800;770696,0000000;1762570,0000000;1
520;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;520;520;3;99;5;4,1930900;3;684,1459961;0,3722530;212,8049927;35,4692993;41;0,300240050766000;0,8556800;0,4834260;770267,0000000;1762590,0000000;1
521;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;521;521;3;99;2;4,7153702;3;709,0789795;-0,8885020;164,2969971;31,8523998;41;2,039181980910000;-0,0641854;0,8243170;770028,0000000;1762600,0000000;1
522;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;522;522;3;99;5;5,2986598;3;603,5980225;-2,1031899;129,1320038;22,7332993;4204;0,535930491053000;-1,6955700;0,4076160;770949,0000000;1762620,0000000;1
523;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;523;523;3;99;5;4,5103102;3;689,5369873;-0,2664120;127,6819992;30,5956993;41;9,001098480660000;0,3783040;0,6447160;770158,0000000;1762620,0000000;1
524;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;524;524;3;99;5;4,6772900;3;582,4710083;-0,9621650;112,4479980;21,3271008;41;5,883135397360000;-0,0766745;0,8854900;771063,0000000;1762670,0000000;1
525;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;525;525;3;99;5;5,1047702;3;629,7860107;-0,4965820;217,8130035;26,4477005;29;2,031170976010000;0,5742140;1,0707999;766258,0000000;1762620,0000000;1
526;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;526;526;3;60;2;4,8401299;3;635,9609985;0,0434909;272,8299866;29,0189991;29;0,172333297021000;0,0787738;0,0352829;766233,0000000;1762740,0000000;1
527;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;527;527;3;60;5;4,8529801;3;631,0360107;-0,9818120;277,2420044;27,5554008;29;0,403125630006000;-0,1291770;0,8526340;766232,0000000;1762790,0000000;1
528;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;528;528;3;30;5;6,5000000;3;567,1779785;-0,2290850;254,2149963;13,7302999;4;28,900735281599999;0,2934000;0,5224850;771312,0000000;1762930,0000000;1
529;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;529;529;4;90;2;4,6859102;3;597,0139771;1,1590400;291,7879944;29,7688007;4;0,244499494828000;0,7763060;-0,3827310;771523,0000000;1763030,0000000;1
530;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;530;530;3;30;5;4,7288599;3;588,4000244;-0,2701480;146,0169983;28,6242008;41;1,519243503680000;-0,2154450;0,0547037;771227,0000000;1763050,0000000;1
531;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;531;531;3;99;2;5,7787199;3;617,7130127;-1,8001400;15,4671001;21,1457996;4;0,091801270431600;-0,5969270;1,2032100;771747,0000000;1763080,0000000;1
532;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;532;532;3;90;2;4,2939901;3;615,3809814;0,7957760;309,0570068;38,9928017;4;0,303805764695000;0,6115690;-0,1842080;771583,0000000;1763090,0000000;1
533;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;533;533;3;60;5;5,8498101;3;513,5579834;-0,9816420;110,4160004;34,7369995;4;2,302869639280000;0,1310330;1,1126699;780521,0000000;1763230,0000000;1
534;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;534;534;3;99;2;6,2514000;3;598,4799805;-1,5211200;339,3770142;21,6980000;4;1,574361390990000;-0,5381000;0,9830250;771670,0000000;1763130,0000000;1
535;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;535;535;2;30;4;6,7595701;3;499,1350098;-3,3244700;96,1126022;27,9505005;4;1,513858235870000;0,0458390;3,3703101;780555,0000000;1763300,0000000;1
536;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;536;536;3;99;2;4,9363699;3;696,6900024;-0,6536530;305,5520020;31,8449993;4;2,549639877460000;-0,8175440;-0,1638910;772172,0000000;1763400,0000000;1
537;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;537;537;3;99;5;5,9476199;3;633,3099976;-0,3042870;171,0249939;7,1311102;29;0,010413119991100;-0,9108300;-0,6065430;766097,0000000;1763360,0000000;1
538;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;538;538;2;90;2;6,9276299;3;497,8829956;-3,2796199;46,7439003;20,9050999;4;0,812187339868000;-0,6604810;2,6191399;780472,0000000;1763570,0000000;1
539;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;539;539;3;60;1;6,5978699;3;500,0150146;-3,7021899;29,3027992;26,4825993;4;0,774358778290000;-0,8595180;2,8426700;780408,0000000;1763620,0000000;1
540;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;540;540;3;60;2;6,5718899;3;501,1589966;-2,7795100;8,5425301;26,9300003;4;1,129119374450000;-0,0760374;2,7034700;780308,0000000;1763650,0000000;1
541;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;541;541;3;99;2;5,1169000;3;696,0839844;-0,6051030;260,1709900;32,9916992;4;6,446708175380000;-0,7519150;-0,1468130;772199,0000000;1763530,0000000;1
542;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;542;542;2;60;2;4,3470402;3;519,1339722;0,6750900;350,8689880;32,8894997;4018;0,285314645448000;0,4394730;-0,2356160;779355,0000000;1763680,0000000;1
543;0;0,000000000000000; ;0;0;0;0,000000000000000; ;0;0;0;0; ;0;0;0;0,000000000000000; ;0;0;0,000000000000000;0,000000000000000;543;543;3;90;5;5,0091500;3;644,3150024;1,4004500;294,7850037;21,9859009;29;0,432877568775000;-0,0998368;-1,5002900;766072,0000000;1763520,0000000;1
